"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","STANDARD COMPONENT ID","PLAN ID","BENEFIT NAME","IS EHB","IS STATE MANDATE","IS COVERED","QUANTITY LIMIT ON SVC","LIMIT QUANTITY","LIMIT UNIT","MINIMUM STAY",EXCLUSIONS,EXPLANATION,"EHB VAR REASON","IS SUBJECTED TO DED TIER 1","IS SUBJECTED TO DED TIER 2","IS EXCLUDED FROM INN MOOP","IS EXCLUDED FROM OON MOOP"
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Outpatient Surgery Physician/Surgical Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Reconstructive Surgery",Yes,,Yes,No,,,,,"Reconstructive procedures when the primary purpose of the procedure is either to treat a medical condition or to improve or restore physiologic function. Reconstructive procedures include surgery or other procedures which are associated with an Injury, Sickness or Congenital Anomaly.",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Laboratory Outpatient and Professional Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,Transplant,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Weight Loss Programs",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Outpatient Rehabilitation Services",Yes,,Yes,No,,,,,"Visit limits do not apply to Physical, Occupational, Speech and Pulmonary Therapy. 30 visits per year for Post-Cochlear Implant Aural Therapy. 20 visits per year for Cognitive Therapy. 90 visits per year for Cardiac Rehabilitation Therapy.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Major Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Durable Medical Equipment",Yes,,Yes,Yes,1,"Item(s) per 2 Years",,,"Benefits are limited to a single purchase of a type of DME every two years. Replacement of DME would apply to this limit in the same manner as a purchase. Repairs are unlimited.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Basic Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Private-Duty Nursing",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Diabetes Education",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,Acupuncture,No,,Yes,No,,,,,"Coverage is for acupuncture when used as anesthesia.","Additional EHB Benefit",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Chiropractic Care",Yes,,Yes,No,,,,,"Coverage is provided for medically necessary spinal manipulation, evaluation, and treatment for the musculoskeletal conditions of the spine.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Specialist Visit",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Bariatric Surgery",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Prosthetic Devices",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Emergency Transportation/Ambulance",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Preventive Care/Screening/Immunization",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Non-Preferred Brand Drugs",Yes,,Yes,Yes,31,"Days per Month",,,"Tier 3:  Quantity Level Limits may apply.  Mail Order up to a 90 day supply","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,Radiation,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Home Health Care Services",Yes,,Yes,Yes,90,"Visit(s) per Episode",,,"A new episode of care begins if the member does not receive Home Health Care for the same or a different condition for 60 consecutive days. Prior authorization is required.",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Generic Drugs",Yes,,Yes,Yes,31,"Days per Month",,,"Tier 1:  Quantity Level Limits may apply.  Mail Order up to a 90 day supply","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Routine Eye Exam (Adult)",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Abortion for Which Public Funding is Prohibited",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Hospice Services",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Orthodontia - Child",Yes,,Yes,No,,,,,,"Other Law/Regulation",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Well Baby Visits and Care",Yes,,Yes,No,,,,,"Follows PPACA guidelines for Preventive Services",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Specialty Drugs",Yes,,Yes,Yes,31,"Days per Month",,,"Tier 4:  Quantity Level Limits may apply.  Mail Order up to a 90 day supply","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Skilled Nursing Facility",Yes,,Yes,Yes,60,"Days per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Inpatient Physician and Surgical Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Nutritional Counseling",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Hearing Aids",No,,Yes,Yes,2500,"Dollars per Year",,,"Limited to $2,500 every year. Benefits are further limited to a single purchase per hearing impaired ear every three years. Repair and/or replacement of a hearing aid would apply to this limit in the same manner as a purchase.","Not EHB",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Procedure(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Routine Foot Care",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Infusion Therapy",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Prenatal and Postnatal Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Accidental Dental",Yes,,Yes,No,,,,,"Only medically necessary dental services such as restoration of the tooth or teeth or the initial placement of a bridge or denture to replace the tooth or teeth injured or lost as a direct and sole result of the accidental bodily injury is covered.",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Habilitation Services",Yes,,Yes,No,,,,,"Visit limits do not apply to Physical, Occupational, and Speech Therapy. 30 visits per year for Post-Cochlear Implant Aural Therapy. 20 visits per year for Cognitive Therapy.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"X-rays and Diagnostic Imaging",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Infertility Treatment",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Emergency Room Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Allergy Testing",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Rehabilitative Speech Therapy",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,Dialysis,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Preferred Brand Drugs",Yes,,Yes,Yes,31,"Days per Month",,,"Tier 2:  Quantity Level Limits may apply.  Mail Order up to a 90 day supply","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,"Urgent Care Centers or Facilities",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040008,21066DC0040008-01,Chemotherapy,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,Acupuncture,No,,Yes,No,,,,,"Coverage is for acupuncture when used as anesthesia.","Additional EHB Benefit",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Nutritional Counseling",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Emergency Room Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Skilled Nursing Facility",Yes,,Yes,Yes,60,"Days per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Laboratory Outpatient and Professional Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Basic Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Hearing Aids",No,,Yes,Yes,2500,"Dollars per Year",,,"Limited to $2,500 every year. Benefits are further limited to a single purchase per hearing impaired ear every three years. Repair and/or replacement of a hearing aid would apply to this limit in the same manner as a purchase.","Not EHB",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Private-Duty Nursing",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Procedure(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Hospice Services",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Weight Loss Programs",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Infertility Treatment",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Emergency Transportation/Ambulance",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,Chemotherapy,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Home Health Care Services",Yes,,Yes,Yes,90,"Visit(s) per Episode",,,"A new episode of care begins if the member does not receive Home Health Care for the same or a different condition for 60 consecutive days. Prior authorization is required.",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Orthodontia - Child",Yes,,Yes,No,,,,,,"Other Law/Regulation",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Reconstructive Surgery",Yes,,Yes,No,,,,,"Reconstructive procedures when the primary purpose of the procedure is either to treat a medical condition or to improve or restore physiologic function. Reconstructive procedures include surgery or other procedures which are associated with an Injury, Sickness or Congenital Anomaly.",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Well Baby Visits and Care",Yes,,Yes,No,,,,,"Follows PPACA guidelines for Preventive Services",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Abortion for Which Public Funding is Prohibited",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Preferred Brand Drugs",Yes,,Yes,Yes,31,"Days per Month",,,"Tier 2:  Quantity Level Limits may apply.  Mail Order up to a 90 day supply","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Specialist Visit",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Diabetes Education",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,Transplant,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Durable Medical Equipment",Yes,,Yes,Yes,1,"Item(s) per 2 Years",,,"Benefits are limited to a single purchase of a type of DME every two years. Replacement of DME would apply to this limit in the same manner as a purchase. Repairs are unlimited.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"X-rays and Diagnostic Imaging",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Habilitation Services",Yes,,Yes,No,,,,,"Visit limits do not apply to Physical, Occupational, and Speech Therapy. 30 visits per year for Post-Cochlear Implant Aural Therapy. 20 visits per year for Cognitive Therapy.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Inpatient Physician and Surgical Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Prosthetic Devices",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Prenatal and Postnatal Care",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Allergy Testing",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Infusion Therapy",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Non-Preferred Brand Drugs",Yes,,Yes,Yes,31,"Days per Month",,,"Tier 3:  Quantity Level Limits may apply.  Mail Order up to a 90 day supply","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Chiropractic Care",Yes,,Yes,No,,,,,"Coverage is provided for medically necessary spinal manipulation, evaluation, and treatment for the musculoskeletal conditions of the spine.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,Dialysis,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Urgent Care Centers or Facilities",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Routine Eye Exam (Adult)",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Outpatient Surgery Physician/Surgical Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Routine Foot Care",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Bariatric Surgery",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Accidental Dental",Yes,,Yes,No,,,,,"Only medically necessary dental services such as restoration of the tooth or teeth or the initial placement of a bridge or denture to replace the tooth or teeth injured or lost as a direct and sole result of the accidental bodily injury is covered.",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Preventive Care/Screening/Immunization",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Major Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Specialty Drugs",Yes,,Yes,Yes,31,"Days per Month",,,"Tier 4:  Quantity Level Limits may apply.  Mail Order up to a 90 day supply","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Outpatient Rehabilitation Services",Yes,,Yes,No,,,,,"Visit limits do not apply to Physical, Occupational, Speech and Pulmonary Therapy. 30 visits per year for Post-Cochlear Implant Aural Therapy. 20 visits per year for Cognitive Therapy. 90 visits per year for Cardiac Rehabilitation Therapy.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Generic Drugs",Yes,,Yes,Yes,31,"Days per Month",,,"Tier 1:  Quantity Level Limits may apply.  Mail Order up to a 90 day supply","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,Radiation,Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040009,21066DC0040009-01,"Rehabilitative Speech Therapy",Yes,,Yes,No,,,,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Habilitation Services",Yes,,Yes,No,,,,,"Visit limits do not apply to Physical, Occupational, and Speech Therapy. 30 visits per year for Post-Cochlear Implant Aural Therapy. 20 visits per year for Cognitive Therapy.","Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Urgent Care Centers or Facilities",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Procedure(s) per Year",,,,"Substantially Equal",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Hearing Aids",No,,Yes,Yes,2500,"Dollars per Year",,,"Limited to $2,500 every year. Benefits are further limited to a single purchase per hearing impaired ear every three years. Repair and/or replacement of a hearing aid would apply to this limit in the same manner as a purchase.","Not EHB",,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Laboratory Outpatient and Professional Services",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Nutritional Counseling",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Accidental Dental",Yes,,Yes,No,,,,,"Only medically necessary dental services such as restoration of the tooth or teeth or the initial placement of a bridge or denture to replace the tooth or teeth injured or lost as a direct and sole result of the accidental bodily injury is covered.",,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Bariatric Surgery",No,,No,,,,,,,,,,,
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Major Dental Care - Child",Yes,,Yes,No,,,,,,,,,No,Yes
2026,DC,21066,SERFF,1,1/13/2026,21066DC0040010,21066DC0040010-01,"Weight Loss Programs",No,,No,,,,,,,,,,,
