"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","FEDERAL TIN","RATE EXPIRATION","RATE EFFECTIVE DATE","PLAN ID","RATING AREA ID",TOBACCO,AGE,QHP_NON_QHP_TYPE_ID,"INDIVIDUAL RATE","INDIVIDUAL TOBACCO RATE",COUPLE,"PRIMARY SUBSCRIBER AND ONE DEPENDENT","PRIMARY SUBSCRIBER AND TWO DEPENDENTS","PRIMARY SUBSCRIBER AND THREE OR MORE DEPENDENTS","COUPLE AND ONE DEPENDENT","COUPLE AND TWO DEPENDENTS","COUPLE AND THREE OR MORE DEPENDENTS"
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",39,Both,590.03,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",40,Both,597.51,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",41,Both,608.73,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",42,Both,619.48,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",43,Both,634.44,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",44,Both,653.15,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",45,Both,675.12,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",46,Both,701.30,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",47,Both,730.76,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",48,Both,764.42,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",49,Both,797.61,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",50,Both,835.02,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",51,Both,871.95,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",52,Both,912.63,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",53,Both,953.77,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",54,Both,998.19,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",55,Both,1042.60,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",56,Both,1090.76,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",57,Both,1139.38,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",58,Both,1191.28,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",59,Both,1216.99,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",60,Both,1268.89,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",61,Both,1313.77,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",62,Both,1343.23,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference",63,Both,1380.16,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940001,"Rating Area 3","No Preference","64 and over",Both,1402.59,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",0-14,Both,456.58,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",15,Both,497.16,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",16,Both,512.68,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",17,Both,528.20,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",18,Both,544.91,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",19,Both,561.62,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",20,Both,578.93,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",21,Both,596.84,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",22,Both,596.84,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",23,Both,596.84,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",24,Both,596.84,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",25,Both,599.22,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",26,Both,611.16,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",27,Both,625.48,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",28,Both,648.76,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",29,Both,667.86,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",30,Both,677.41,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",31,Both,691.73,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",32,Both,706.06,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",33,Both,715.01,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",34,Both,724.56,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",35,Both,729.33,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",36,Both,734.11,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",37,Both,738.88,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",38,Both,743.66,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",39,Both,753.21,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",40,Both,762.76,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",41,Both,777.08,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",42,Both,790.81,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",43,Both,809.91,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",44,Both,833.78,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",45,Both,861.83,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",46,Both,895.26,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",47,Both,932.86,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",48,Both,975.83,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",49,Both,1018.20,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",50,Both,1065.95,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",51,Both,1113.10,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",52,Both,1165.03,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",53,Both,1217.55,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",54,Both,1274.25,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",55,Both,1330.95,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",56,Both,1392.42,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",57,Both,1454.49,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",58,Both,1520.74,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",59,Both,1553.57,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",60,Both,1619.81,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",61,Both,1677.11,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",62,Both,1714.71,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference",63,Both,1761.86,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 2","No Preference","64 and over",Both,1790.51,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",0-14,Both,434.84,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",15,Both,473.49,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",16,Both,488.27,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",17,Both,503.05,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",18,Both,518.96,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",19,Both,534.88,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",20,Both,551.36,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",21,Both,568.42,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",22,Both,568.42,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",23,Both,568.42,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",24,Both,568.42,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",25,Both,570.69,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",26,Both,582.06,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",27,Both,595.70,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",28,Both,617.87,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",29,Both,636.06,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",30,Both,645.15,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",31,Both,658.79,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",32,Both,672.44,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",33,Both,680.96,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",34,Both,690.06,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",35,Both,694.60,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",36,Both,699.15,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",37,Both,703.70,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",38,Both,708.25,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",39,Both,717.34,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",40,Both,726.44,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",41,Both,740.08,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",42,Both,753.15,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",43,Both,771.34,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",44,Both,794.08,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",45,Both,820.79,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",46,Both,852.62,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",47,Both,888.43,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",48,Both,929.36,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",49,Both,969.72,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",50,Both,1015.19,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",51,Both,1060.10,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",52,Both,1109.55,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",53,Both,1159.57,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",54,Both,1213.57,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",55,Both,1267.57,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",56,Both,1326.11,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",57,Both,1385.23,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",58,Both,1448.32,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",59,Both,1479.59,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",60,Both,1542.68,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",61,Both,1597.25,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",62,Both,1633.06,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference",63,Both,1677.96,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940002,"Rating Area 3","No Preference","64 and over",Both,1705.26,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",0-14,Both,302.06,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",15,Both,328.91,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",16,Both,339.18,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",17,Both,349.44,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",18,Both,360.50,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",19,Both,371.55,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",20,Both,383.01,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",21,Both,394.85,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",22,Both,394.85,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",23,Both,394.85,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",24,Both,394.85,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",25,Both,396.43,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",26,Both,404.33,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",27,Both,413.80,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",28,Both,429.20,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",29,Both,441.84,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",30,Both,448.16,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",31,Both,457.63,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",32,Both,467.11,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",33,Both,473.03,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",34,Both,479.35,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",35,Both,482.51,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",36,Both,485.67,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",37,Both,488.83,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",38,Both,491.98,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",39,Both,498.30,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",40,Both,504.62,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",41,Both,514.10,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",42,Both,523.18,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",43,Both,535.81,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",44,Both,551.61,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",45,Both,570.16,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",46,Both,592.28,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",47,Both,617.15,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",48,Both,645.58,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",49,Both,673.62,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",50,Both,705.20,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",51,Both,736.40,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",52,Both,770.75,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",53,Both,805.50,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",54,Both,843.01,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",55,Both,880.52,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",56,Both,921.19,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",57,Both,962.25,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",58,Both,1006.08,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",59,Both,1027.80,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",60,Both,1071.62,,,,,,,,
2026,WA,23371,SERFF,1,01-13-2026,,2026-12-31,2026-01-01,23371WA1940003,"Rating Area 2","No Preference",61,Both,1109.53,,,,,,,,
